label,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
fall,0.23276778,0.44931966,0.23762123,0.4256506,0.20623171,0.44618788,0.26086146,0.40325615,0.18591122,0.45988098,0.30369058,0.40273762,0.22207113,0.5523264,0.36193842,0.30712423,0.20897937,0.6557202,0.38165492,0.20577519,0.17280583,0.73148996,0.5061427,0.5678642,0.4467629,0.6493937,0.6505997,0.70129263,0.55677706,0.77209896,0.78499043,0.7676182,0.6905501,0.82943267
fall,0.7077649,0.58330905,0.7198023,0.6056327,0.7438657,0.56740534,0.7071511,0.6703253,0.0,0.0,0.61675215,0.71048856,0.68937755,0.572138,0.45172176,0.7466694,0.5454856,0.514348,0.31393892,0.7462195,0.0,0.0,0.41847536,0.6363603,0.4599495,0.55538094,0.32648298,0.45613965,0.35868716,0.34051216,0.30570385,0.53500694,0.31863233,0.49724814
fall,0.33917534,0.73166066,0.3358859,0.7199923,0.32812744,0.7401733,0.34667417,0.71345454,0.0,0.0,0.37508988,0.69489366,0.36762983,0.8234458,0.4433379,0.6782402,0.47091222,0.8528078,0.40984964,0.7417517,0.4902807,0.8741588,0.519838,0.71828663,0.5140064,0.7944592,0.5417749,0.7008632,0.5387791,0.86137503,0.65799224,0.643684,0.66225564,0.8122105
not fallen,0.60850424,0.19246188,0.6168486,0.1804017,0.5997001,0.18043633,0.6288246,0.19088434,0.5869018,0.19129752,0.64775074,0.26836374,0.5731508,0.27257526,0.6777819,0.35132185,0.5565658,0.36151785,0.70378876,0.41328716,0.54112613,0.42694932,0.6401597,0.44267848,0.59362334,0.4449113,0.64482695,0.5864652,0.5873741,0.58677423,0.6388874,0.71717423,0.5982715,0.72165865
not fallen,0.4768562,0.21085978,0.4888068,0.18481214,0.0,0.0,0.53745407,0.19432838,0.0,0.0,0.5024292,0.34889826,0.6414776,0.3422185,0.41756916,0.59755164,0.6636824,0.5828425,0.25004342,0.7153954,0.0,0.0,0.53254694,0.77514577,0.61129725,0.7739941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fall,0.5578468,0.18052733,0.5784826,0.15912168,0.53801507,0.1578949,0.6039778,0.16981545,0.5103082,0.16661158,0.6564576,0.32129642,0.45881444,0.31241184,0.6869208,0.5515673,0.42887306,0.5207508,0.6471092,0.771716,0.42960677,0.7222842,0.6140247,0.73908484,0.48220167,0.7318576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
not fallen,0.26185694,0.25036117,0.26777267,0.22637187,0.23467122,0.22485454,0.0,0.0,0.17854062,0.24082474,0.2516024,0.36958084,0.15744348,0.40497246,0.32142535,0.52207685,0.18565385,0.64508843,0.3990086,0.5134494,0.28155634,0.5023501,0.3483652,0.6724118,0.29199287,0.7064277,0.5505279,0.62006015,0.5401369,0.58585966,0.5854009,0.74818236,0.6279567,0.7149574
not fallen,0.23449743,0.38987398,0.24924827,0.32201448,0.19431598,0.36665922,0.30079657,0.28446773,0.16907577,0.3859433,0.44514322,0.4560777,0.17599149,0.5477148,0.5939793,0.70416397,0.041142177,0.64892757,0.72444713,0.91816044,0.19716488,0.53059864,0.640486,0.91995597,0.47985345,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fall,0.0,0.0,0.0,0.0,0.0,0.0,0.68636054,0.2115167,0.0,0.0,0.7425923,0.47571728,0.86823684,0.40247032,0.7085702,0.83551925,0.83018416,0.6777369,0.5548321,0.75329953,0.70393777,0.6617115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fall,0.4121283,0.7109168,0.41850734,0.6875199,0.39323565,0.7017395,0.0,0.0,0.3546999,0.6834696,0.4472519,0.6778975,0.32168102,0.7221856,0.48324353,0.8063135,0.31023613,0.8415403,0.44948655,0.9477727,0.36812356,0.9289123,0.49000764,0.7938828,0.40258437,0.8299493,0.58517027,0.8428122,0.4530487,0.91671544,0.64621365,0.796617,0.53897494,0.8358164
fall,0.3086619,0.30956742,0.29880235,0.28939173,0.0,0.0,0.30313015,0.24351203,0.0,0.0,0.35078046,0.20985071,0.3574376,0.29337737,0.37585318,0.2669909,0.39537457,0.39586672,0.35019827,0.36081538,0.32513055,0.43341717,0.49453336,0.26175204,0.49278268,0.30473432,0.4382018,0.36138633,0.41374078,0.4419771,0.5502533,0.48593464,0.52025145,0.53694683
not fallen,0.2765565,0.2769792,0.27819908,0.25939104,0.24939738,0.2564127,0.0,0.0,0.19440965,0.27532992,0.2551888,0.3601539,0.253056,0.36798987,0.32774392,0.44402957,0.38327232,0.45557243,0.37712523,0.42410284,0.46429348,0.47960043,0.42711732,0.5493445,0.41759992,0.57736796,0.68374187,0.55330455,0.72536373,0.547864,0.7725627,0.72906154,0.803218,0.7515184
not fallen,0.0,0.0,0.36947942,0.18790995,0.0,0.0,0.43610945,0.17516756,0.0,0.0,0.42921147,0.26292968,0.5585742,0.2598118,0.29427406,0.33386812,0.4590563,0.36674926,0.31165537,0.22964731,0.0,0.0,0.50323313,0.49505788,0.6086328,0.48887214,0.49020347,0.6981284,0.6194674,0.6641523,0.61159325,0.8674553,0.81720304,0.79277086
not fallen,0.23312353,0.378468,0.0,0.0,0.2318645,0.34929985,0.0,0.0,0.17143284,0.34516016,0.067662455,0.44954094,0.16452134,0.5550145,0.18922752,0.51434296,0.27534196,0.76506346,0.30133176,0.5321316,0.3122994,0.6247362,0.2398252,0.7971401,0.31453535,0.8655737,0.37113672,0.529877,0.47160625,0.58446807,0.4754068,0.7303421,0.5522176,0.81239986
not fallen,0.5042817,0.19486289,0.5147709,0.18299392,0.49491745,0.18353224,0.52825844,0.19326952,0.48081866,0.19337288,0.5558447,0.2667869,0.45710889,0.26648542,0.5642616,0.35891548,0.45840177,0.3567271,0.4980517,0.35848314,0.5177497,0.36218554,0.5442479,0.45792252,0.4723409,0.45798817,0.5469088,0.6106662,0.47451335,0.6104724,0.551217,0.7696297,0.46893916,0.77114
not fallen,0.39825514,0.2941508,0.0,0.0,0.39167592,0.28011113,0.0,0.0,0.35140488,0.28850508,0.36600634,0.37489522,0.3237604,0.38560352,0.42651197,0.45292735,0.3877443,0.5068014,0.47980508,0.3546845,0.46147403,0.45635295,0.3888058,0.625616,0.35433346,0.63426,0.39680034,0.8173313,0.34951228,0.826165,0.39307293,0.97632074,0.32976255,0.9874463
not fallen,0.6089866,0.19421831,0.61825335,0.18375604,0.59934694,0.18440142,0.629698,0.19130383,0.5851083,0.19275437,0.6517896,0.259353,0.571837,0.263551,0.6730241,0.34425408,0.5539629,0.35350427,0.69876724,0.40410915,0.5418233,0.42608854,0.643756,0.4352489,0.5917961,0.43659917,0.64476556,0.57937795,0.5898511,0.5771361,0.6326774,0.71908283,0.5985222,0.72267246
fall,0.31399772,0.68328714,0.30963188,0.67942405,0.0,0.0,0.0,0.0,0.0,0.0,0.38365245,0.69216007,0.37374726,0.6144789,0.45892414,0.735701,0.41720206,0.5462425,0.43782154,0.7535444,0.39599463,0.54045707,0.5188843,0.64920825,0.51468414,0.6179618,0.55397886,0.4925661,0.53139895,0.42612487,0.6130696,0.5222044,0.6037289,0.47668692
fall,0.37857777,0.7019963,0.37501898,0.6865789,0.36853224,0.70194846,0.37629792,0.67369384,0.0,0.0,0.40769687,0.68032146,0.36296615,0.76037145,0.45898256,0.7373719,0.413555,0.8400367,0.44105026,0.8590065,0.43544465,0.86867076,0.52396625,0.7437019,0.4844856,0.8002267,0.61471623,0.7903808,0.5259686,0.87901795,0.7385233,0.819233,0.64590067,0.89694583
fall,0.5794244,0.35980326,0.6092092,0.32090026,0.554818,0.3248332,0.65918297,0.33461285,0.0,0.0,0.7045585,0.54625285,0.59051895,0.52749133,0.7868058,0.85688233,0.0,0.0,0.6359053,0.89787793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
not fallen,0.0,0.0,0.37004766,0.18833427,0.0,0.0,0.4356114,0.17405844,0.0,0.0,0.42921525,0.2582507,0.56943387,0.25701466,0.3035305,0.33268622,0.5021384,0.37210035,0.30903277,0.23217416,0.0,0.0,0.5031437,0.49471638,0.6125908,0.48731312,0.48994693,0.6996338,0.6181005,0.663377,0.61145365,0.864876,0.81515485,0.7888449
not fallen,0.3281752,0.6701494,0.33394414,0.66202354,0.3211623,0.6651658,0.0,0.0,0.0,0.0,0.3556515,0.69249004,0.2874715,0.7305291,0.3767887,0.6325354,0.25971985,0.74794936,0.33246,0.597377,0.24347632,0.77065355,0.34333214,0.785659,0.2904532,0.80727625,0.40039897,0.70385545,0.27310452,0.76399153,0.42547494,0.88081944,0.25463042,0.954132
fall,0.7044269,0.5066309,0.7433287,0.54256546,0.7344536,0.46054792,0.75942785,0.60277236,0.72574323,0.41485497,0.6708767,0.6278342,0.57696635,0.38724354,0.7627723,0.6880456,0.39212453,0.39736393,0.83703065,0.71811306,0.38494536,0.6550058,0.27904907,0.55897814,0.24103944,0.41057506,0.0,0.0,0.18809006,0.34147644,0.0,0.0,0.0,0.0
fall,0.749456,0.2937717,0.7791061,0.29167703,0.0,0.0,0.8146438,0.3566706,0.0,0.0,0.71343935,0.49512202,0.7058633,0.43911704,0.5629089,0.6122403,0.55827045,0.5134384,0.50887877,0.49095902,0.570469,0.485741,0.38166928,0.58635646,0.37624004,0.53573954,0.18094599,0.4461158,0.0,0.0,0.12869208,0.44472215,0.0,0.0
fall,0.7865969,0.6207664,0.81004715,0.63423204,0.7848514,0.6129615,0.8178646,0.69569755,0.7658631,0.6422947,0.79540664,0.77593946,0.72743815,0.6403301,0.8388939,0.7894125,0.71720046,0.56527084,0.8828824,0.6246287,0.8028532,0.5229028,0.5360763,0.8194761,0.49684888,0.7236592,0.3876259,0.80382216,0.4025816,0.6238913,0.25195307,0.9336028,0.26576325,0.74873394
not fallen,0.3385833,0.28892234,0.35406935,0.27747774,0.31386447,0.2759793,0.3613789,0.28756756,0.26569262,0.28278336,0.41542763,0.35757527,0.16191578,0.33741122,0.5320498,0.4104386,0.18315206,0.28102311,0.5889277,0.34115556,0.25086784,0.20182212,0.38459727,0.5045709,0.21958175,0.52199346,0.58820146,0.5074454,0.33554247,0.6264115,0.39177036,0.6604303,0.39191964,0.80669653
not fallen,0.3694692,0.21762764,0.3813171,0.20338102,0.35676774,0.20488897,0.3982702,0.20871048,0.34089205,0.21186554,0.42390156,0.29903668,0.32056928,0.30272183,0.4353787,0.42105198,0.31555006,0.42501068,0.43224356,0.5170411,0.3229404,0.5247345,0.4144672,0.522596,0.3477256,0.5260029,0.4231932,0.6908115,0.371914,0.6958499,0.4218738,0.84916365,0.4043049,0.85829467
not fallen,0.45927343,0.29241884,0.0,0.0,0.0,0.0,0.4795971,0.2771022,0.0,0.0,0.45608315,0.34034657,0.584855,0.33884746,0.39589682,0.42454967,0.6281003,0.43420535,0.38194004,0.50926685,0.6426218,0.51530594,0.46232158,0.5183534,0.5548911,0.5143648,0.44286704,0.63757867,0.5652933,0.64010257,0.42511111,0.77099687,0.56753916,0.77316326
not fallen,0.56490225,0.30433163,0.5777903,0.2839224,0.5462323,0.28933212,0.599638,0.28545767,0.5210817,0.29644248,0.643872,0.3744269,0.49651757,0.37759143,0.657499,0.52097267,0.4929082,0.5082471,0.5786559,0.576549,0.50844926,0.5636167,0.62849283,0.56755084,0.52715915,0.56753343,0.65039915,0.61507934,0.480494,0.6265914,0.64057845,0.8714712,0.5109664,0.87221426
not fallen,0.527578,0.39724585,0.53302234,0.35481265,0.5090182,0.3902302,0.5851552,0.31680298,0.0,0.0,0.72506785,0.3869131,0.54894996,0.4590436,0.83847374,0.56946284,0.49661896,0.60055023,0.8997656,0.702851,0.4276045,0.55887526,0.7024373,0.5647966,0.5765268,0.5598625,0.6569371,0.63210595,0.3669258,0.6294317,0.54033726,0.8428414,0.17383523,0.7471421
fall,0.0,0.0,0.0,0.0,0.0,0.0,0.24993129,0.95757145,0.0,0.0,0.2826132,0.9658193,0.40147024,0.9553053,0.27492815,0.85832864,0.45395985,0.8248992,0.26257777,0.8914676,0.36031,0.8133785,0.43894634,0.87870044,0.5139333,0.87566787,0.4448421,0.6497543,0.48634455,0.64172405,0.55323404,0.55707186,0.55431294,0.53304464
fall,0.20724475,0.6523552,0.21903554,0.6283451,0.19244815,0.6324803,0.27405524,0.5772596,0.0,0.0,0.36162865,0.6152278,0.21418755,0.6559626,0.3974013,0.74150884,0.18100332,0.82431746,0.32799014,0.7944266,0.12003385,0.9404526,0.43199617,0.8431064,0.33848816,0.8586795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6455007,0.6848527,0.6035953,0.61613435,0.5985752,0.69037974,0.5772752,0.59014666,0.5688756,0.7867315,0.6101181,0.60782635,0.6584037,0.7578201,0.4205563,0.6448075,0.42048693,0.65902376,0.3238693,0.633261,0.32085475,0.6571903,0.21575812,0.61149436,0.21749716,0.61457515
not fallen,0.49666646,0.31439477,0.5149448,0.3036117,0.47875115,0.30009362,0.5303421,0.31112936,0.44110584,0.30381706,0.56677425,0.38006496,0.3806193,0.38142604,0.57647896,0.48051712,0.36089715,0.487456,0.58859074,0.57987154,0.33317503,0.5890865,0.5321471,0.5600978,0.41515508,0.5627956,0.5350949,0.7208193,0.41860282,0.73418003,0.42378312,0.8606035,0.45036203,0.90150243
fall,0.64245176,0.55265284,0.0,0.0,0.0,0.0,0.64153403,0.5509459,0.0,0.0,0.5912535,0.5309035,0.6083936,0.49288976,0.502781,0.55571556,0.5278555,0.487545,0.42239356,0.5415021,0.45487323,0.51820844,0.40742654,0.49107823,0.4155983,0.44174626,0.26334873,0.5120325,0.26535824,0.46096253,0.108471155,0.52169836,0.1112961,0.49246144
fall,0.2730682,0.5886746,0.2650406,0.57570153,0.26479125,0.5970643,0.27037403,0.57748693,0.26872674,0.6290172,0.3119882,0.5702819,0.30888906,0.6746065,0.35778728,0.5197165,0.35045663,0.67373574,0.32775828,0.49158448,0.35314414,0.55425566,0.46043798,0.5867288,0.45952398,0.64766556,0.49518928,0.44040257,0.5121136,0.52727145,0.56017715,0.50232005,0.60519725,0.57405466
not fallen,0.70497894,0.21377984,0.75630563,0.17940627,0.6866659,0.17104177,0.84853363,0.2138855,0.0,0.0,0.9373085,0.44722325,0.61916625,0.40457898,0.0,0.0,0.4811504,0.60569185,0.68858176,0.8201871,0.2923237,0.73073596,0.0,0.0,0.5715145,0.87604284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fall,0.5692209,0.35367888,0.57731706,0.35564014,0.5712558,0.33469492,0.0,0.0,0.5389985,0.31465182,0.47622052,0.39760646,0.47534758,0.27511165,0.463154,0.46921015,0.45036379,0.23524676,0.4895186,0.41327763,0.47062284,0.20553108,0.4143319,0.3608257,0.41322613,0.3240448,0.6405036,0.2414641,0.64329207,0.19812065,0.697396,0.2771549,0.6811305,0.2724556
not fallen,0.44070455,0.5067037,0.43594334,0.49070412,0.42128855,0.49366435,0.0,0.0,0.37099782,0.5022939,0.425366,0.5514096,0.35185847,0.5600773,0.513188,0.6124311,0.37470025,0.638274,0.5679334,0.61098367,0.51734215,0.6316812,0.54649484,0.6828009,0.49830714,0.71602577,0.75789875,0.6808439,0.7394305,0.69440866,0.8895585,0.8108452,0.896464,0.82512563
fall,0.7821259,0.4026555,0.0,0.0,0.7742518,0.39505067,0.0,0.0,0.745382,0.39489523,0.7647577,0.42756686,0.748659,0.43076077,0.80991375,0.4429004,0.81296474,0.4574184,0.0,0.0,0.8439744,0.43616042,0.8362343,0.48841652,0.82620186,0.5010069,0.9327343,0.50089276,0.9333515,0.49752665,0.0,0.0,0.954586,0.5667214
fall,0.6615645,0.46919298,0.6640548,0.4714799,0.68148965,0.45612642,0.0,0.0,0.7015404,0.4119857,0.6633918,0.3914581,0.66126204,0.3654478,0.5776459,0.4493299,0.57181615,0.4142537,0.6033181,0.5496157,0.61170524,0.5498136,0.5291696,0.26110467,0.52880675,0.23949257,0.42035142,0.26713297,0.38243625,0.26322028,0.2796374,0.2289177,0.23529363,0.2938938
not fallen,0.54414576,0.2239152,0.5539443,0.21190095,0.53890985,0.21291935,0.5800553,0.21461992,0.0,0.0,0.60990924,0.28420112,0.531201,0.28952846,0.6393507,0.37557742,0.5147894,0.37768185,0.6369603,0.45800596,0.49210402,0.45150352,0.5964083,0.4658824,0.5463081,0.46726972,0.60720176,0.59060055,0.54313856,0.5935681,0.61593384,0.7066827,0.565639,0.709131
not fallen,0.8990828,0.3103718,0.9010348,0.3009301,0.89083683,0.30115283,0.0,0.0,0.8693146,0.30506682,0.88806117,0.34630722,0.84926176,0.35173088,0.9040621,0.4152162,0.8331658,0.4202037,0.9407036,0.45560023,0.8770205,0.4071711,0.8860397,0.45561865,0.8628189,0.46763897,0.96046966,0.49156606,0.94925374,0.49963474,0.9779828,0.6112379,0.97765905,0.6147328
fall,0.4433259,0.8160421,0.43222666,0.82169807,0.0,0.0,0.41976687,0.82633173,0.4738531,0.8403124,0.40281478,0.804871,0.50360674,0.82836944,0.3784189,0.7486233,0.5433357,0.7917275,0.39237824,0.713085,0.52804625,0.75102776,0.43980604,0.6998625,0.507018,0.7170824,0.47657132,0.60905296,0.5170997,0.62907845,0.50948584,0.54239696,0.5390344,0.5554052
not fallen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3933421,0.309634,0.48912996,0.3431542,0.3510155,0.29513085,0.5200328,0.39158693,0.3184297,0.23962957,0.49437374,0.31836933,0.4011311,0.56055814,0.46176663,0.5710702,0.3992418,0.7507832,0.45800164,0.749599,0.39612383,0.9252821,0.45948175,0.92631346
not fallen,0.49097568,0.26917258,0.5165338,0.24129616,0.4702544,0.24094068,0.55651474,0.2601332,0.4512178,0.25806323,0.5982415,0.44622776,0.4192156,0.44623017,0.6313621,0.67134964,0.38344035,0.671691,0.65603817,0.5054074,0.36109784,0.49914336,0.5725563,0.7808799,0.43822694,0.7773961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
not fallen,0.40890273,0.13160996,0.0,0.0,0.3931518,0.12049043,0.0,0.0,0.32908353,0.14413293,0.35426053,0.20772608,0.35995397,0.22485022,0.3736217,0.21503495,0.52564543,0.23083472,0.4189888,0.13362037,0.6863969,0.16585465,0.4032733,0.46416074,0.37639907,0.46795437,0.391118,0.6684331,0.27586213,0.6694808,0.31760523,0.87014496,0.1351531,0.85411054
not fallen,0.43530637,0.17860901,0.45307204,0.15838952,0.41991344,0.1554891,0.48016015,0.17468399,0.39790747,0.16593324,0.500666,0.28278568,0.35461667,0.27466944,0.52556753,0.44286907,0.36826068,0.466349,0.51988286,0.49722505,0.4730311,0.5161338,0.47265545,0.50254047,0.36964318,0.50709385,0.57905996,0.5445832,0.40391722,0.54184204,0.5895745,0.8213741,0.43793124,0.82261443
not fallen,0.6145709,0.2819295,0.6196418,0.2688392,0.0,0.0,0.65178406,0.26834288,0.0,0.0,0.6743178,0.33970633,0.6496231,0.3361734,0.6319179,0.4330035,0.0,0.0,0.60897917,0.3857559,0.6027516,0.5365166,0.6607755,0.56757563,0.6436264,0.5623721,0.6488789,0.7453699,0.6382801,0.7475072,0.66617024,0.9232262,0.6616786,0.9156808
not fallen,0.0,0.0,0.0,0.0,0.0,0.0,0.48509654,0.32542387,0.0,0.0,0.47309133,0.35969606,0.511702,0.3627114,0.4641617,0.40900165,0.5177816,0.41481248,0.45107064,0.44653106,0.519147,0.45876202,0.47777978,0.4530294,0.5026755,0.45345774,0.48430467,0.5171475,0.49528524,0.51652974,0.48902866,0.58069044,0.4871485,0.57722986
not fallen,0.7806549,0.33955416,0.79289323,0.32089484,0.7813056,0.32372326,0.8369967,0.32141078,0.0,0.0,0.86494344,0.4103063,0.81001234,0.41119543,0.8235084,0.5442845,0.7573047,0.5170027,0.7058017,0.5913265,0.6880329,0.56886667,0.8083002,0.6270308,0.7695341,0.60197043,0.65668654,0.65639794,0.62102526,0.6262568,0.6858703,0.8679683,0.6483004,0.82887447
fall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56840426,0.17712264,0.0,0.0,0.6507842,0.2613372,0.0,0.0,0.6701092,0.30719757,0.4700605,0.29199535,0.4839863,0.26455355,0.48450384,0.523411,0.5887066,0.44953468,0.3261825,0.54652697,0.6424667,0.6701947
fall,0.23076098,0.5980107,0.22099154,0.56811154,0.21414308,0.597318,0.0,0.0,0.0,0.0,0.3351998,0.52492684,0.3052625,0.65097964,0.42500973,0.6224496,0.40132743,0.7820212,0.39167428,0.60680467,0.3492179,0.6162234,0.6789042,0.5430315,0.656882,0.62070006,0.8335123,0.6390339,0.8077852,0.7105157,0.0,0.0,0.0,0.0
not fallen,0.61436576,0.17745967,0.62877125,0.16388682,0.6105108,0.16449149,0.65944475,0.17519656,0.0,0.0,0.69878834,0.26343125,0.5920209,0.28018853,0.7342651,0.37038085,0.5634331,0.39394385,0.7086021,0.43838286,0.59279424,0.34250376,0.67118174,0.49884954,0.6088794,0.50432926,0.6504559,0.68637586,0.6386081,0.6805827,0.6484041,0.85810024,0.6629831,0.8552081
not fallen,0.5835946,0.21042386,0.60048574,0.19379418,0.57250494,0.19175456,0.63762164,0.1991206,0.0,0.0,0.66018087,0.285485,0.5669963,0.28068578,0.7032537,0.13129035,0.0,0.0,0.7260794,0.0,0.0,0.0,0.6057617,0.60705775,0.5341343,0.60089874,0.6379661,0.8612456,0.51584387,0.857282,0.0,0.0,0.0,0.0
fall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1945896,0.47691098,0.12072122,0.511464,0.21227236,0.64805096,0.19750975,0.69975096,0.19301255,0.69999355,0.16365604,0.7086286,0.3932304,0.51017463,0.323562,0.5456865,0.4028401,0.8386589,0.3290439,0.8612549,0.6577851,0.82079595,0.0,0.0
not fallen,0.61163825,0.24860719,0.63794214,0.2119525,0.5978036,0.21576194,0.70198834,0.20436195,0.0,0.0,0.8001631,0.41030428,0.63192093,0.33664197,0.77244586,0.71772474,0.48487997,0.40236893,0.58653367,0.6328977,0.38137102,0.29195997,0.670335,0.8225487,0.5706825,0.7594654,0.41957757,0.559777,0.38640845,0.52488816,0.20357358,0.8696522,0.29708767,0.8515629
not fallen,0.6661053,0.3468295,0.7060181,0.3099798,0.6398739,0.30714315,0.7603437,0.32174847,0.606455,0.31507105,0.81552595,0.5203356,0.56679976,0.49017096,0.8077797,0.796545,0.42800388,0.71017295,0.6355659,0.8053342,0.43926364,0.7273134,0.63113546,0.8944599,0.48034602,0.84323037,0.36843967,0.7751104,0.27687797,0.7198122,0.0,0.0,0.0,0.0
not fallen,0.51085,0.28496757,0.5277835,0.2521121,0.49250177,0.25226095,0.55160517,0.2597002,0.4644702,0.25813,0.5917002,0.40329513,0.4198815,0.39930335,0.62840796,0.60332996,0.40149128,0.6097525,0.59112656,0.6236043,0.4448297,0.6165335,0.5742219,0.77551806,0.45233798,0.77644867,0.6441398,0.74212396,0.4029724,0.75493604,0.60497093,0.9753676,0.4243654,0.972425
fall,0.20072284,0.50962514,0.0,0.0,0.18947987,0.5203388,0.0,0.0,0.19270514,0.5600046,0.23997882,0.49693498,0.25608563,0.59788275,0.0,0.0,0.3414351,0.6480524,0.0,0.0,0.40672016,0.7417437,0.4533876,0.48359624,0.4596096,0.5440068,0.5993615,0.50198495,0.6048315,0.53727746,0.7708785,0.5473904,0.7502613,0.5719831
not fallen,0.3560149,0.2805496,0.35631213,0.26059824,0.34270823,0.27591914,0.36979923,0.23072152,0.0,0.0,0.41679087,0.23929048,0.35143363,0.30845568,0.43511906,0.28420016,0.39515525,0.41411382,0.39520022,0.37084934,0.43634436,0.50298774,0.51439387,0.36970612,0.46484628,0.41049463,0.54621667,0.48813263,0.5028966,0.5554439,0.6400891,0.5517453,0.6198491,0.61127627
not fallen,0.65076107,0.44137946,0.6589982,0.42915216,0.0,0.0,0.69745237,0.42837134,0.0,0.0,0.73482156,0.51061714,0.6848754,0.49284068,0.7551893,0.6472365,0.6834075,0.5977041,0.7538301,0.7600792,0.6614216,0.6714455,0.7158871,0.7248147,0.6863962,0.7147729,0.71849316,0.8689728,0.69114584,0.8568732,0.72315454,0.9895908,0.70527667,0.9772453
not fallen,0.9267319,0.31322524,0.92994636,0.30436525,0.91882056,0.3046685,0.0,0.0,0.8991265,0.30742663,0.90252125,0.35392094,0.8829588,0.35328025,0.9080235,0.4217258,0.9176397,0.4141502,0.9396057,0.45619136,0.9778315,0.44227132,0.8813912,0.45448214,0.8655991,0.46311837,0.9621267,0.48976895,0.9529225,0.50958055,0.9820921,0.59580255,0.9820142,0.6222797
not fallen,0.50364256,0.30768302,0.5120045,0.29337904,0.494158,0.2931456,0.5209155,0.29629242,0.4765017,0.29500562,0.5357949,0.38040763,0.45594403,0.38000938,0.563515,0.48877102,0.43901527,0.49180526,0.56762034,0.5838393,0.44319668,0.5950856,0.5238783,0.59993875,0.47193065,0.6001171,0.5243447,0.7522815,0.4580812,0.7574631,0.51964253,0.8964712,0.4494672,0.905568
not fallen,0.45114523,0.341171,0.47135502,0.32368374,0.43083093,0.32381052,0.50264376,0.333765,0.3988488,0.32956293,0.56784785,0.44348207,0.3314894,0.41127405,0.6143746,0.53595656,0.29551324,0.5254872,0.58145154,0.55430716,0.41409698,0.5474038,0.5124599,0.63705224,0.3615451,0.6116684,0.5714548,0.64461875,0.35836148,0.5274176,0.48499814,0.8698973,0.4471707,0.7022178
fall,0.31531748,0.5004983,0.29870582,0.43359986,0.27610618,0.5039539,0.0,0.0,0.0,0.0,0.43123004,0.2700892,0.28835803,0.5078072,0.60789084,0.23751397,0.28571793,0.63446945,0.59361506,0.41757366,0.28034458,0.7333722,0.6626278,0.5186283,0.585479,0.6399308,0.7531663,0.4564397,0.73374003,0.6406553,0.8662041,0.6932952,0.8811413,0.70209175
not fallen,0.7032043,0.46150383,0.0,0.0,0.6949982,0.45333022,0.0,0.0,0.6615102,0.4492767,0.6479926,0.48624018,0.6283147,0.48649284,0.0,0.0,0.59193116,0.54490525,0.0,0.0,0.665355,0.5253381,0.64813787,0.5958378,0.64481276,0.60172594,0.63404375,0.6792881,0.6972284,0.6957989,0.6066561,0.7629209,0.6811192,0.78970635
